taxon_id,scientific_name,common_name
282762,Ficuscarica,edible fig
245738,Ficuscarica'Brown Turkey',fig
367794,Ficuscarica'Celeste',fig
364291,Ficuscarica'Chicago Hardy',fig
367795,Ficuscarica'MAJOAM' LITTLE MISS FIGGY,fig
273233,Ficuscarica'Petite Negra',common fig
291685,Ficuselastica,Indian rubberplant
245739,Ficuselastica'Burgundy',India rubber plant
282753,Ficuslyrata,fiddle-leaf fig
282732,Ficuspetiolaris,rock fig
282751,Ficuspumila,climbing fig
282754,Ficusreligiosa,sacred bo tree
286583,Filipenduladenudata,meadowsweet
259622,Filipendula'Kahome',meadowsweet
245745,Filipendulapurpurea'Elegans',meadowsweet
456761,Filipendula'Red Umbrellas',meadowsweet
286417,Filipendularubra,queen of the prairie
286386,Filipendulaulmaria,meadowsweet
245747,Filipendulaulmaria'Aurea',meadowsweet
245748,Filipendulaulmaria'Variegata',meadowsweet
286347,Filipendulavulgaris,dropwort
266171,Filipendulavulgaris'Multiplex',dropwort
287262,Firmianasimplex,Chinese parasol tree
263705,Fittoniaalbivenis(Argyroneura Group),silver fittonia
260587,Fittoniaalbivenis(Verschaffeltii Group),red mosaic plant
452223,Fittoniaalbivenis(Verschaffeltii Group) 'Super Red',red mosaic plant
293947,Flueggeasuffruticosa,yi yè qiu
275990,Foeniculumvulgare,sweet fennel
269026,Foeniculumvulgare'Purpureum',"fennel
                                            
                                                  (POM)"
259492,Foeniculumvulgare'Smokey',fennel
245761,Foeniculumvulgarevar.azoricum,florence fennel
279601,Fokieniahodginsii,fokienia
282991,Fontanesiafortunei,fontanesia
456850,Forestieraangustifolia'Woodlanders Weeping',Texas swamp-privet
245755,Forsythia'Arnold Dwarf',forsythia
263654,Forsythia'Courtacour' GOLDILOCKS,forsythia
245756,Forsythia'Courtasol' GOLD TIDE,"forsythia
                                            
                                                  (POM)"
257286,Forsythia'Fiesta',forsythia
245757,Forsythia'Happy Centennial',forsythia
291997,Forsythia×intermedia,border forsythia
245764,Forsythia×intermedia'Arnold Giant',border forsythia
245765,Forsythia×intermedia'Beatrix Farrand',border forsythia
256659,Forsythia×intermedia'Courdijau' GOLDEN PEEP,border forsythia
265323,Forsythia×intermedia'Flojor' MINIGOLD,border forsythia
263138,Forsythia×intermedia'Gold Leaf',forsythia
364287,Forsythia×intermedia'Kolgold' MAGICAL GOLD,border forsythia
269583,Forsythia×intermedia'Lynwood Variety',border forsythia
267867,Forsythia×intermedia'Mindor' SHOW OFF,border forsythia
245770,Forsythia×intermedia'Sunrise',border forsythia
257114,Forsythia×intermedia'Variegata',border forsythia
267245,Forsythia'Little Renee',forsythia
437889,Forsythia'Meadowlark',forsythia
445925,Forsythia'Minfor6' SHOW OFF STARLET,forsythia
282967,Forsythiaovata,Korean forsythia
282935,Forsythiasuspensa,weeping forsythia
274449,Forsythiaviridissima'Border Gem',greenstem forsythia
245763,Forsythiaviridissima'Bronxensis',greenstem forsythia
281034,Fortuneariasinensis,fortunearia
281020,Fothergillagardenii,"dwarf fothergilla
                                            
                                                  (POM)"
245773,Fothergillagardenii'Blue Mist',dwarf fothergilla
245774,Fothergillagardenii'Jane Platt',dwarf fothergilla
261055,Fothergillagardenii'Klmtwo' BEAVER CREEK,dwarf fothergilla
439289,Fothergillagardenii'Suzanne',dwarf fothergilla
299075,Fothergillagardenii'Windy City',dwarf fothergilla
268001,Fothergilla×intermedia'Blue Shadow',fothergilla
273733,Fothergilla×intermedia'Klmsixteen' MAY BOUQUET,fothergilla
281021,Fothergillamajor,mountain witch alder
245785,Fothergillamajor'Arkansas Beauty',large fothergilla
256041,Fothergillamajor'Red Licorice',large fothergilla
245775,Fothergilla'Mount Airy',dwarf fothergilla
258391,Fragaria'Allstar',strawberry
273892,Fragaria×ananassaBERRIES GALORE,junebearing strawberry
255945,Fragaria×ananassa'Honeoye',junebearing strawberry
250214,Fragaria×ananassa'Maxim',junebearing strawberry
443789,Fragaria×ananassa'Ruby Ann',everbearing strawberry
245776,Fragaria'Cavendish',strawberry
245778,Fragaria'Dunlap',strawberry
263934,Fragaria'Earliglo',strawberry
245788,FragariaEVERSWEET,everbearing strawberry
245779,Fragaria'Fort Laramie',strawberry
257605,Fragaria'Frel' PINK PANDA,strawberry
245780,Fragaria'Lipstick',strawberry
273074,Fragaria'Mara des Bois',wild strawberry
245782,Fragaria'Ozark Beauty',everbearing strawberry
245783,Fragaria'Surecrop',junebearing strawberry
245784,Fragaria'Tribute',everbearing strawberry
286348,Fragariavesca,wild strawberry
245786,Fragariavesca'Alexandra',woodland strawberry
263656,Fragariavesca'Semperflorens',wild strawberry
291715,Fragariavirginiana,scarlet strawberry
358497,FragariaWONDERFUL PINEBERRY,pineberry
265525,Frangulaalnus'Asplenifolia',alder buckthorn
443509,Frangulaalnus'Columnaris',alder buckthorn
262918,Frangulaalnus'Ron Williams',alder buckthorn
262390,Frangulacaroliniana,"Carolina buckthorn
                                            
                                                  (POM)"
287338,Frankliniaalatamaha,Franklin tree
282936,Fraxinusamericana,white ash
245794,Fraxinusamericana'Autumn Purple',white ash
245795,Fraxinusamericana'Rosehill',white ash
282928,Fraxinusexcelsior,European ash
263695,Fraxinusexcelsior'Hessei',European ash
273805,Fraxinusexcelsior'Pendula',European ash
282961,Fraxinusmandshurica,Manchurian ash
282970,Fraxinusornus,flowering ash
282938,Fraxinuspennsylvanica,green ash
245796,Fraxinuspennsylvanica'Patmore',green ash
245797,Fraxinuspennsylvanica'Summit',green ash
282939,Fraxinusprofunda,pumpkin ash
282940,Fraxinusquadrangulata,blue ash
282975,Fraxinussogdiana,ash
264594,Freesia(group),freesia
268563,Fremontodendron'California Glory',flannel bush
287267,Fremontodendroncalifornicum,California flannelbush
291553,Freycinetiacumingiana,freycinetia
245802,Freycinetiamultiflora,freycinetia
263696,Fritillariaimperialis,crown imperial
245805,Fritillariaimperialis'Lutea',crown imperial
245807,Fritillariaimperialis'Rubra',"crown imperial
                                            
                                                  (POM)"
281768,Fritillariameleagris,snake's head fritillary
281769,Fritillariamichailovskyi,fritillary
281771,Fritillariapersica,Persian lily
281774,Fritillariaraddeana,fritillary
245823,Fuchsia'Gartenmeister',lady's eardrops
264595,Fuchsia(group),lady's eardrops
292119,Gaillardiaaestivalis,lance leaf blanket flower
277193,Gaillardiaaristata,blanket flower
445827,GaillardiaaristataBARBICAN YELLOW RED RING,blanket flower
249992,Gaillardiaaristata'Bijou',blanket flower
272913,Gaillardia'Arizona Apricot',blanket flower
263432,Gaillardia'Arizona Sun',blanket flower
270782,Gaillardia'Frenzy',blanket flower
263710,Gaillardia×grandiflora,blanket flower
257607,Gaillardia×grandiflora'Burgunder',blanket flower
449615,Gaillardia×grandiflora'Sun Devil',blanket flower
449616,Gaillardia×grandiflora'TNSF' SUN FLARE,blanket flower
267904,Gaillardia'Oranges and Lemons',blanket flower
277194,Gaillardiapulchella,Indian blanket
270781,Gaillardia'Tizzy',blanket flower
257609,Gaillardia'Tokajer',blanket flower
275842,Galanthusalpinus,snowdrop
275671,Galanthuselwesii,snowdrop
275869,Galanthusikariae,snowdrop
275672,Galanthusnivalis,snowdrop
245580,Galanthusnivalis'Flore Pleno',snowdrop
259620,Galanthusnivalis'Viridi-apice',snowdrop
283507,Galearisspectabilis,orchid
286665,Galiumboreale,northern bedstraw
299690,Galiumcircaezans,licorice bedstraw
286666,Galiumodoratum,sweetscented bedstraw
286667,Galiumverum,yellow spring bedstraw
282553,Galphimiagracilis,slender goldshower
279214,Garciniamangostana,mangosteen
286686,Gardeniajasminoides,gardenia
443792,Gardeniajasminoides'Bab1183' SUMMER SNOW,gardenia
275071,Gardeniajasminoides'Crown Jewel',gardenia
274450,Gardeniajasminoides'Grif's Select',gardenia
265588,Gardeniajasminoides'Kleim's Hardy',gardenia
263255,Gardeniajasminoides'Radicans Variegata',gardenia
256835,Gardeniajasminoides'Shooting Star',gardenia
452165,Gardenia'Leefive' DIAMOND SPIRE,gardenia
286717,Gardeniathunbergia,Thunberg's gardenia
442449,Garrya×issaquahensis,tassel bush
279938,Gaultheriaprocumbens,wintergreen
443793,Gaura'Florgaure' GAUDI RED,Lindheimer's beeblossom
268778,Gauralindheimeri'Ballerina White',gaura
270061,Gauralindheimeri'Baltinblus' BALLERINA BLUSH,gaura
250177,Gauralindheimeri'Crimson Butterflies',gaura
245596,Gauralindheimeri'Dauphine',gaura
267542,Gauralindheimeri'Gaudpin' STRATOSPHERE PINK PICOTEE,gaura
267191,Gauralindheimeri'Gautalwhi' STRATOSPHERE WHITE,gaura
261502,GauralindheimeriKARALEE PETITE PINK,gaura
261503,GauralindheimeriKARALEE PINK PICOTEE,gaura
272914,Gauralindheimeri'Nugaupapil' PAPILLON,gaura
261441,Gauralindheimeri'Nugauwhite' KARALEE WHITE,gaura
264473,Gauralindheimeri'Passionate Rainbow',gaura
257293,Gauralindheimeri'Pink Cloud',gaura
245598,Gauralindheimeri'Siskiyou Pink',gaura
293627,Gauralindheimeri'Summer Breeze',gaura
258987,Gauralindheimeri'Walgaupf' PINK FOUNTAIN,gaura
245599,Gauralindheimeri'Whirling Butterflies',gaura
260391,Gaura'So White',gaura
264597,Gazania(group),treasure flower
256532,Gazanialinearis'Colorado Gold',treasure flower
277558,Gazaniarigens,treasure flower
282490,Gelsemiumsempervirens,Carolina yellow jasmine
280360,Genistasagittalis,broom
280663,Genistaspachiana,broom
280361,Genistatinctoria,Dyer's broom
280829,Gentianaacaulis,gentian
280817,Gentianaalba,gentian
280811,Gentianaandrewsii,closed gentian
299120,Gentianaangustifolia,gentian
439367,Gentianacruciata'Blue Cross',cross gentian
444028,Gentianalinearis,narrowleaf gentian
280801,Gentianalutea,great yellow gentian
258372,Geraniumalbanum'Pink and Stripes',geranium
254284,Geranium×antipodeum'Chocolate Candy',geranium
293699,Geranium'Azure Rush',cranesbill
249997,Geranium'Bertie Crûg',cranesbill
268913,Geranium'Blogold' BLUE SUNRISE,cranesbill
254159,Geranium'Blue Cloud',cranesbill
274722,Geranium'Blushing Turtle',cranesbill
245839,Geranium×cantabrigiense'Biokovo',hardy geranium
245613,Geranium×cantabrigiense'Karmina',hardy geranium
359119,Geranium×cantabrigiense'St. Ola',hardy geranium
245612,Geraniumcinereum'Janette',hardy geranium
264578,Geraniumcinereum'Purple Pillow',cranesbill
245616,Geraniumclarkei,hardy geranium
245617,Geraniumclarkei'Kashmir White',cranesbill
245833,Geranium'Dilys',cranesbill
270775,Geranium'Dragon Heart',cranesbill
257617,Geranium'Gernic' SUMMER SKIES,hardy geranium
254303,Geranium'Gerwat' ROZANNE,"cranesbill
                                            
                                                  (POM)"
245610,Geranium'Johnson's Blue',cranesbill
254304,Geranium×lindavicum'Apple Blossom',cranesbill
280850,Geraniummacrorrhizum,cranesbill
245622,Geraniummacrorrhizum'Bevan's Variety',bigroot geranium
245827,Geraniummacrorrhizum'Ingwersens Variety',cranesbill
258930,Geraniummacrorrhizum'Variegatum',wild cranesbill
280854,Geraniummaculatum,wild geranium
262097,Geraniummaculatum'Elizabeth Ann',wild geranium
256590,Geraniummaculatum'Espresso',spotted geranium
280875,Geraniummaculatumf.albiflorum,wild geranium
249998,Geranium×magnificum'Rosemoor',cranesbill
258380,Geranium×monacense'Muldoon',hardy geranium
249999,Geranium'Nimbus',cranesbill
258931,Geranium'Orion',cranesbill
267671,Geranium'Orkney Cherry',cranesbill
245609,Geranium×oxonianum'Bressingham's Delight',cranesbill
245840,Geranium×oxonianum'Claridge Druce',cranesbill
264483,Geranium×oxonianum'Katherine Adele',cranesbill
245841,Geranium×oxonianum'Thurstonianum',cranesbill
257621,Geranium×oxonianum'Wargrave Pink',hardy geranium
280873,Geraniumpalmatum,Canary Island geranium
254255,Geranium'Patricia',cranesbill
280874,Geraniumphaeum,hardy geranium
245611,Geranium'Philippe Vapelle',cranesbill
297660,Geraniumpratense,meadow geranium
256648,Geraniumpratense'New Dimension',cranesbill
262090,Geraniumpratense(Victor Reiter Junior strain),meadow cranesbill
280879,Geraniumpsilostemon,cranesbill
280880,Geraniumrenardii,cranesbill
250010,Geranium×riversleaianum'Mavis Simpson',cranesbill
280851,Geraniumsanguineum,bloody geranium
260815,Geraniumsanguineum'Alan Bloom',bloody cranesbill
245831,Geraniumsanguineum'Album',hardy geranium
439369,Geraniumsanguineum'Elke',bloody cranesbill
245834,Geraniumsanguineum'John Elsley',bloody cranesbill
257619,Geraniumsanguineum'Little Bead',bloody cranesbill
245835,Geraniumsanguineum'Max Frei',bloody cranesbill
254256,Geraniumsanguineum'New Hampshire Purple',bloody cranesbill
245838,Geraniumsanguineumvar.striatum,bloody cranesbill
245837,Geraniumsanguineum'Vision',bloody cranesbill
280847,Geraniumsubcaulescens,hardy geranium
257615,Geraniumsubcaulescens'Guiseppii',hardy geranium
267330,Geranium'Sweet Heidy',geranium
262098,Geranium'Tanya Rendall',hardy geranium
258935,Geranium'Tiny Monster',cranesbill
299076,Geraniumwallichianum'Sylvia's Surprise',cranesbill
291454,Geraniumwlassovianum,cranesbill
291914,Gerberajamesonii,Transvaal daisy
439368,Geum'Banana Daiquiri',avens
263707,Geum'Borisii',avens
439693,Geum'Cherry Bomb',avens
256539,Geum'Cherry Cordial',avens
286349,Geumcoccineum,avens
263213,Geumcoccineum'Cooky',avens
274163,Geum'Fire Storm',avens
449681,Geum'Mai Tai',avens
245860,Geum'Mrs. J. Bradshaw',avens
286350,Geumrivale,water avens
299920,Geum'Sea Breeze',avens
443790,Geum'Tngeupp' PRETTICOATS PEACH,avens
456765,Geum'TNGEURO' RUSTICO ORANGE,avens
439695,Geum'Top Shelf Margarita',avens
298809,Geum'Totally Tangerine',avens
286420,Geumtriflorum,prairie smoke
286539,Gilleniastipulata,American ipecac
286533,Gilleniatrifoliata,Indian physic
280988,Ginkgobiloba,maidenhair tree
245844,Ginkgobiloba'Autumn Gold',"maidenhair tree
                                            
                                                  (POM)"
257111,Ginkgobiloba'Chi-Chi',maidenhair tree
257112,Ginkgobiloba'Fastigiata',maidenhair tree
267246,Ginkgobiloba'Jade Butterflies',maidenhair tree
365768,Ginkgobiloba'JN9' SKY TOWER,maidenhair tree
245845,Ginkgobiloba'Magyar',maidenhair tree
264484,Ginkgobiloba'Mariken',maidenhair tree
267947,Ginkgobiloba(Pendula Group),maidenhair tree
274324,Ginkgobiloba'Praga',maidenhair tree
245846,Ginkgobiloba'Princeton Sentry',maidenhair tree
273745,Ginkgobiloba'Shangri-La',maidenhair tree
274518,Ginkgobiloba'Troll',maidenhair tree
269371,Ginkgobiloba'Tubifolia',maidenhair tree
445828,Gladiolus'Atom',gladiolus
281210,Gladioluscardinalis,waterfall gladiolus
439281,Gladiolus'Caribbean',gladiolus
281320,Gladioluscommunisvar.byzantinus,Byzantine gladiolus
267713,Gladiolus'Flevo Jive',gladiolus
358538,Gladiolus'Flevo Ocean',gladiolus
254915,Gladiolus×gandavensis,gladiolus
264598,Gladiolus(group),gladiolus
255547,Gladiolus(hardy mix),gladiolus
292307,Gladiolusmurielae,peacock gladiolus
358539,Gladiolus'Sapporo',gladiolus
449476,Glandulariabipinnatifida,prairie verbena
287505,Glandulariacanadensis,rose verbena
257297,Glandulariacanadensis'Greystone Daphne',verbena
259265,Glandulariacanadensis'Shauna Ann',rose vervain
280280,Gleditsiatriacanthos,honey locust
280281,Gleditsiatriacanthosf.inermis,imperial honey locust
437888,Gleditsiatriacanthosf.inermis'Harve' NORTHERN ACCLAIM,imperial honey locust
245902,Gleditsiatriacanthosf.inermis'Impcole' IMPERIAL,imperial honey locust
293826,Gleditsiatriacanthosf.inermis'Skycole' SKYLINE,honey locust
299836,Globulariabisnagarica,globularia
245907,Gloriosasuperba'Rothschildiana',gloriosa lily
439370,Glumicalyxgoseloides,glumicalyx
280548,Glycinemax,soy bean
287314,Glyptostrobuspensilis,Chinese water-pine
364366,Goeppertiaroseopicta,goeppertia
276871,Gomphocarpusphysocarpus,balloon plant
293790,GomphrenaFOREST PINK,globe amaranth
275664,Gomphrenaglobosa,common globe amaranth
259500,Gomphrenaglobosa'Buddy Purple',"globe amaranth
                                            
                                                  (POM)"
272238,Gomphrenaglobosa'Buddy Rose',"globe amaranth
                                            
                                                  (POM)"
263709,Gomphrenaglobosa'Buddy White',"globe amaranth
                                            
                                                  (POM)"
275662,Gomphrenahaageana,button flower
285163,Goniolimonincanum,goniolimon
261550,Goniolimonincanum'Blue Diamond',sea lavender
285143,Goniolimontataricum,statice
245922,Goodyerapubescens,rattlesnake plantain
282562,Gossypiumherbaceum,levant cotton
282572,Gossypiumtomentosum,Hawaiian cotton
275275,Graptophyllumpictum,caricature plant
277433,Grindelialanceolata,gum plant
287642,Guaiacumsanctum,lignum vitae
287260,Guazumaulmifolia,West Indian elm
281013,Gunneramanicata,giant rhubarb
281014,Gunneratinctoria,gunnera
278139,Guzmanialingulata,scarlet star
277652,Gymnastersavatieri,gymnaster
370147,Gymnocladusdioicus,"Kentucky coffee tree
                                            
                                                  (POM)"
277434,Gynuraaurantiaca,velvet plant
279110,Gypsophilaaretioides,baby's breath
246152,Gypsophilapaniculata'Bristol Fairy',baby's breath
246153,Gypsophilapaniculata'Compacta Plena',baby's breath
267547,Gypsophilapaniculata'Danfestar' FESTIVAL STAR,baby's breath
246154,Gypsophilapaniculata'Perfekta',baby's breath
250000,Gypsophilapaniculata'Viette's Dwarf',baby's breath
276063,Hacquetiaepipactis,hacquetia
285349,Hakonechloamacra,Japanese forest grass
257437,Hakonechloamacra'All Gold',Japanese forest grass
246169,Hakonechloamacra'Aureola',Japanese forest grass
441375,Hakonechloamacra'Beni-kaze',Japanese forest grass
274452,Hakonechloamacra'Fubuki',Japanese forest grass
449630,Hakonechloamacra'HABsf1007' SUNFLARE,Japanese forest grass
273921,Hakonechloamacra'Nicolas',Japanese forest grass
269030,Hakonechloamacra'Stripe It Rich',Japanese forest grass
287278,Halesiacarolina,"Carolina silverbell
                                            
                                                  (POM)"
287279,Halesiadiptera,silverbell tree
272315,Halesiadiptera(Magniflora Group),"silverbell tree
                                            
                                                  (POM)"
287289,Halesiamonticola,silverbell tree
272437,Hamamelis'Amethyst',witch hazel
