locality,scientific_name,common_name,family,order,degree_of_establishment,establishment_means,pathway,habitat,is_hybrid,intro_date,gbif_key
HI,Corynocarpus laevigatus,New Zealand laurel,Corynocarpaceae,Cucurbitales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3169083
HI,Costus dubius,Costus,Costaceae,Zingiberales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2019-05-17,2756790
HI,Costus malortieanus,Stepladder plant,Costaceae,Zingiberales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2019-05-17,2756919
HI,Costus pulverulentus,Spiral ginger,Costaceae,Zingiberales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",horticulture,,FALSE,2019-05-17,2756847
HI,Costus scaber,Spiral head ginger,Costaceae,Zingiberales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2018-06-19,2756885
HI,Costus woodsonii,Scarlet spiral-ginger,Costaceae,Zingiberales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2756950
HI,Cotoneaster pannosus,Silverleaf cotoneaster,Rosaceae,Rosales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3025572
HI,Cotula australis,Australian waterbuttons,Asteraceae,Asterales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,8542672
HI,Crassocephalum crepidioides,Redflower ragleaf,Asteraceae,Asterales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3115443
HI,Crassula multicava,Cape province pygmyweed,Crassulaceae,Saxifragales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,5362058
HI,Crassula ovata,Jade plant,Crassulaceae,Saxifragales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,5362063
HI,Crassula sieberiana,Siberian pygmyweed,Crassulaceae,Saxifragales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,5362057
HI,Crepis capillaris,Smooth hawksbeard,Asteraceae,Asterales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,5403304
HI,Crepis vesicaria,Beaked hawksbeard,Asteraceae,Asterales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",horticulture,,FALSE,2019-05-17,5403709
HI,Crocosmia X crocosmiiflora,Montbretia,Iridaceae,Asparagales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,TRUE,2017-11-21,2747939
HI,Crotalaria assamica,Indian rattlebox,Fabaceae,Fabales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2942172
HI,Crotalaria berteroana,Berteron's rattlebox,Fabaceae,Fabales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2942896
HI,Crotalaria brevidens,Ethiopian rattlebox,Fabaceae,Fabales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2942220
HI,Crotalaria incana,Shakeshake,Fabaceae,Fabales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2942375
HI,Crotalaria juncea,Sunn hemp,Fabaceae,Fabales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2942877
HI,Crotalaria lanceolata,Lanceleaf rattlebox,Fabaceae,Fabales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2941820
HI,Crotalaria longirostrata,Longbeak rattlebox,Fabaceae,Fabales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2942760
HI,Crotalaria micans,Caracas rattlebox,Fabaceae,Fabales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2941831
HI,Crotalaria pallida,Smooth rattlebox,Fabaceae,Fabales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,8260433
HI,Crotalaria pumila,Low rattlebox,Fabaceae,Fabales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2942415
HI,Crotalaria retusa,Rattleweed,Fabaceae,Fabales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2942610
HI,Crotalaria sagittalis,Arrowhead rattlebox,Fabaceae,Fabales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2019-05-17,2942194
HI,Crotalaria spectabilis,Showy rattlebox,Fabaceae,Fabales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2942727
HI,Crotalaria trichotoma,West Indian rattlebox,Fabaceae,Fabales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",horticulture,,FALSE,2019-05-17,2941939
HI,Crotalaria verrucosa,Blue rattlesnake,Fabaceae,Fabales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2942654
HI,Croton guatemalensis,Copalchi,Euphorbiaceae,Malpighiales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2018-01-04,3058164
HI,Cryptomeria japonica,Japanese cedar,Cupressaceae,Pinales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2018-01-04,5284237
HI,Cryptostegia grandiflora,Palay rubbervine,Apocynaceae,Gentianales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-10-24,3170473
HI,Cryptostegia madagascariensis,Madagascar rubbervine,Apocynaceae,Gentianales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-10-24,8230770
HI,Cryptotaenia canadensis,Canadian honewort,Apiaceae,Apiales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3034433
HI,Cucumis dipsaceus,Hedgehog gourd,Cucurbitaceae,Cucurbitales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2874574
HI,Cupaniopsis anacardioides,Carrotwood,Sapindaceae,Sapindales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-10-24,3189958
HI,Cuphea carthagenensis,Colombian waxweed,Lythraceae,Myrtales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3188685
HI,Cuphea hyssopifolia,False heather,Lythraceae,Myrtales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3188698
HI,Cuphea ignea,Cigar flower,Lythraceae,Myrtales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3188684
HI,Cuphea subuligera,Mauve cuphea,Lythraceae,Myrtales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2018-06-20,3988623
HI,Cupressus macrocarpa,Monterey cypress,Cupressaceae,Pinales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",horticulture,Forest; Artificial - Terrestrial,FALSE,2018-01-04,2684070
HI,Curcuma longa,Turmeric,Zingiberaceae,Zingiberales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2757624
HI,Cuscuta pentagona,Fiveangled dodder,Convolvulaceae,Solanales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2927490
HI,Cyanthillium cinereum,Little ironweed,Asteraceae,Asterales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,6445734
HI,Cyathea cooperi,Cooper's cyathea,Cyatheaceae,Cyatheales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2650296
HI,Cyclophyllum barbatum,Cyclophyllum,Rubiaceae,Gentianales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2018-06-19,8249547
HI,Cyclosorus dentatus,Marsh fern,Thelypteridaceae,Polypodiales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,
HI,Cyclosorus parasiticus,Parasitic maiden fern,Thelypteridaceae,Polypodiales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,
HI,Cyclospermum leptophyllum,Marsh parsley,Apiaceae,Apiales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,8350395
HI,Cylindropuntia fulgida,Jumping cholla,Cactaceae,Caryophyllales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",horticulture,"Artificial - Terrestrial; Rocky Areas (e.g., inland cliffs, mountain peaks)",FALSE,2022-09-12,7282673
HI,Cymbalaria muralis,Kenilworth ivy,Plantaginaceae,Lamiales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,8200663
HI,Cymbidium dayanum,Orchid,Orchidaceae,Asparagales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2018-01-04,5305582
HI,Cymbopogon refractus,Barbwire grass,Poaceae,Poales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2705272
HI,Cynanchum gerrardii,Swallow-wort,Apocynaceae,Gentianales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2019-05-17,7312452
HI,Cynodon aethiopicus,Ethiopian dogstooth grass,Poaceae,Poales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,5289797
HI,Cynodon dactylon,Bermudagrass,Poaceae,Poales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",horticulture,,FALSE,2017-11-21,6109637
HI,Cynodon nlemfuensis,African bermudagrass,Poaceae,Poales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,5289802
HI,Cynoglossum amabile,Chinese hound's tongue,Boraginaceae,Boraginales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2925816
HI,Cyperus aggregatus,Inflatedscale flatsedge,Cyperaceae,Poales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2019-05-17,2713662
HI,Cyperus compressus,Poorland flatsedge,Cyperaceae,Poales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2713479
HI,Cyperus confertus,West Indian flatsedge,Cyperaceae,Poales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2715699
HI,Cyperus difformis,Variable flatsedge,Cyperaceae,Poales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2714796
HI,Cyperus eragrostis,Tall flatsedge,Cyperaceae,Poales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2018-06-26,2715482
HI,Cyperus esculentus,Yellow nutsedge,Cyperaceae,Poales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2716226
HI,Cyperus fulvus,Sticky sedge,Cyperaceae,Poales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",unitentional,Shrubland,FALSE,2022-09-12,2714191
HI,Cyperus gracilis,Slimjim flatsedge,Cyperaceae,Poales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2713996
HI,Cyperus haspan,Haspan flatsedge,Cyperaceae,Poales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2715828
HI,Cyperus involucratus,Umbrella plant,Cyperaceae,Poales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,
HI,Cyperus meyenianus,Meyen's flatsedge,Cyperaceae,Poales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2714897
HI,Cyperus mindorensis,Flatsedge,Cyperaceae,Poales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2019-05-28,9452699
HI,Cyperus papyrus,Papyrus,Cyperaceae,Poales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2716311
HI,Cyperus pilosus,Fuzzy flatsedge,Cyperaceae,Poales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2715089
HI,Cyperus prolifer,Miniature flatsedge,Cyperaceae,Poales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2715505
HI,Cyperus rotundus,Nutgrass,Cyperaceae,Poales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2714818
HI,Cyperus sanguinolentus,Purpleglume flatsedge,Cyperaceae,Poales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2730818
HI,Cyperus sphacelatus,Roadside flatsedge,Cyperaceae,Poales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2018-06-26,2715182
HI,Cyperus stoloniferus,Nutgrass,Cyperaceae,Poales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2020-08-14,2714571
HI,Cyperus trinervis,Australian flatsedge,Cyperaceae,Poales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2715801
HI,Cyperus virens,Green flatsedge,Cyperaceae,Poales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2716420
HI,Cyrtococcum patens,Broad-leaved bowgrass,Poaceae,Poales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",unintentional,Artificial - Terrestrial; Introduced Vegetation,FALSE,2022-10-21,2705908
HI,Cyrtomium falcatum,Japanese netvein hollyfern,Dryopteridaceae,Polypodiales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2650829
HI,Cytisus scoparius,Scotch broom,Fabaceae,Fabales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,5354656
HI,Dacrycarpus imbricatus,Pine,Podocarpaceae,Pinales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2019-05-17,2687843
HI,Dactylis glomerata,Orchardgrass,Poaceae,Poales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2705308
HI,Dactyloctenium aegyptium,Egyptian grass,Poaceae,Poales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2706188
HI,Dalea emarginata,Wedgeleaf prairie clover,Fabaceae,Fabales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,5353481
HI,Datura metel,Jimsonweed,Solanaceae,Solanales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2019-05-17,2928747
HI,Datura stramonium,Jimsonweed,Solanaceae,Solanales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2928751
HI,Daucus pusillus,Southwest wild carrot,Apiaceae,Apiales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2022-09-15,3034741
HI,Davallia fejeensis,Lacy hare's-foot fern,Davalliaceae,Polypodiales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2018-01-04,4204670
HI,Decalobanthus peltatus,Merremia,Convolvulaceae,Solanales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2018-06-26,9413254
HI,Delairea odorata,Cape-ivy,Asteraceae,Asterales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3134183
HI,Delonix regia,Royal poinciana,Fabaceae,Fabales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2956176
HI,Dendrobium antennatum,Green antelope orchid,Orchidaceae,Asparagales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2018-01-04,5316866
HI,Dendrobium crumenatum,Orchid,Orchidaceae,Asparagales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2018-01-04,5316744
HI,Dendrobium mirbelianum,Orchid,Orchidaceae,Asparagales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2018-06-19,5315358
HI,Dendrobium rhombeum,Orchid,Orchidaceae,Asparagales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2018-06-19,5316084
HI,Dendroceros crispus,Hornwort,Dendrocerotaceae,Dendrocerotales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2020-04-27,7938484
